customer_registration_number,merchandize_category,amount_deposited_via_counter,amount_deposited_via_card,balance_on_complaign_date,transaction_date,complaint_date,restaurant_points,fuel_points,groceries_points,toys_points,cash_back_points,electronics,complained,Order_tyPe,amount,quantity,card_vendor,used_coupon,product_discounted,cust_age,cust_gender
643e8f2b6c5d9f88d6dc4320,Breakfast,0.0,4100.0,931.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,74,Female
643e8f3fad6cb68ed8b4ffba,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,0,Female
643e8f40a1b7d0d7e1008ec3,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,45,Female
643e8f40a1b7d0d7e1008ec3,others,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,45,Female
643e8f456c5d9f88d6dc4321,Breakfast,0.0,4100.0,4100.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,36,Male
643e8f5aad6cb68ed8b4ffbb,Meat & Seafood,0.0,6268552.64,1328347.14,2023-03-31,2023-04-14,0,0,0,0,0,0,NO,Other,10000.0,13.0,Visa,No,no,21,Male
643e8f5ca1b7d0d7e1008ec4,Breakfast,0.0,54875.99,20124.99,2023-03-30,2023-04-13,0,0,2,0,0,0,NO,Pickup,60000.0,3.0,Visa,No,no,43,Male
643e8f5e6c5d9f88d6dc4322,Dairy,0.0,4500.0,47705.0,2023-04-01,2023-04-15,1,1,0,0,0,0,NO,Order via website,9500.0,11.0,Visa,Yes,YEs,32,Male
643e8f5e6c5d9f88d6dc4322,Canned,0.0,4500.0,47705.0,2023-04-01,2023-04-15,1,1,0,0,0,0,NO,Order via website,9500.0,11.0,Visa,Yes,YEs,32,Male
643e8f74ad6cb68ed8b4ffbc,others,0.0,204500.0,2204500.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,5.0,Visa,No,no,56,Male
643e8f756c5d9f88d6dc4323,Breakfast,0.0,319800.0,319800.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
643e8f78a1b7d0d7e1008ec5,Breakfast,0.0,7100.0,233100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,20,Female
643e8f8ead6cb68ed8b4ffbd,Alcohol,0.0,136796.38,136796.38,2023-03-31,2023-04-14,0,0,0,0,1,0,YES,Walk In,200000.0,1.0,Mastercard,No,YEs,98,Female
643e8f8f6c5d9f88d6dc4324,Condiment,0.0,456379.66,125344.66,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,50000.0,6.5,Visa,No,no,8,Female
643e8f8f6c5d9f88d6dc4324,Snack,0.0,456379.66,125344.66,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,50000.0,6.5,Visa,No,no,8,Female
643e8f90a1b7d0d7e1008ec6,Breakfast,0.0,7844.0,7844.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,10000.0,1.0,Visa,No,no,98,Male
643e8f90a1b7d0d7e1008ec6,Snack,0.0,7844.0,7844.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,10000.0,1.0,Visa,No,no,98,Male
643e8fa76c5d9f88d6dc4325,Breakfast,0.0,2941.07,2941.07,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,46,Male
643e8fa9ad6cb68ed8b4ffbe,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,82,Female
643e8faca1b7d0d7e1008ec7,Breakfast,0.0,4100.0,46100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,63,Male
643e8fc16c5d9f88d6dc4326,,0.0,3210.0,3133311.78,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,1.0,4.0,Visa,No,no,39,Female
643e8fc2ad6cb68ed8b4ffbf,Organic Foods,0.0,99920.0,439013.0,2023-03-31,2023-04-14,0,0,0,0,7,0,NO,Walk In,604473.5,15.0,Visa,No,no,73,Female
643e8fc2ad6cb68ed8b4ffbf,Condiment,0.0,99920.0,439013.0,2023-03-31,2023-04-14,0,0,0,0,7,0,NO,Walk In,604473.5,15.0,Visa,No,no,73,Female
643e8fc7a1b7d0d7e1008ec8,Breakfast,0.0,140.0,140.0,2023-03-30,2023-04-13,0,1,0,0,0,0,YES,Order via website,1000.0,1.0,Mastercard,No,YEs,83,Male
643e8fc7a1b7d0d7e1008ec8,Frozen,0.0,140.0,140.0,2023-03-30,2023-04-13,0,1,0,0,0,0,YES,Order via website,1000.0,1.0,Mastercard,No,YEs,83,Male
643e8fc7a1b7d0d7e1008ec8,Candy,0.0,140.0,140.0,2023-03-30,2023-04-13,0,1,0,0,0,0,YES,Order via website,1000.0,1.0,Mastercard,No,YEs,83,Male
643e8fdb6c5d9f88d6dc4327,,0.0,798.0,142.0,2023-04-01,2023-04-15,2,0,0,0,0,0,YES,sender_mno_Airtel,18000.0,5.0,Visa,No,no,39,Male
643e8fdcad6cb68ed8b4ffc0,,109100.0,106900.0,106500.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,24,Male
643e8fe2a1b7d0d7e1008ec9,Dairy,0.0,40655.17,207.17,2023-03-30,2023-04-13,1,0,0,0,1,0,NO,Walk In,52937.855,9.666667,Visa,Yes,YEs,5,Male
643e8fe2a1b7d0d7e1008ec9,Snack,0.0,40655.17,207.17,2023-03-30,2023-04-13,1,0,0,0,1,0,NO,Walk In,52937.855,9.666667,Visa,Yes,YEs,5,Male
643e8fe2a1b7d0d7e1008ec9,Movies and Cinema,0.0,40655.17,207.17,2023-03-30,2023-04-13,1,0,0,0,1,0,NO,Walk In,52937.855,9.666667,Visa,Yes,YEs,5,Male
643e8ff46c5d9f88d6dc4328,Breakfast,0.0,315530.6,12892.6,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,59,Male
643e8ff7ad6cb68ed8b4ffc1,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,60,Male
643e8ff7ad6cb68ed8b4ffc1,others,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,60,Male
643e8ffda1b7d0d7e1008eca,Candy,0.0,3700.0,1700.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,2000.0,4.0,Visa,No,no,32,Female
643e900e6c5d9f88d6dc4329,,0.0,102010.11,950742.11,2023-04-01,2023-04-15,2,0,2,0,3,0,NO,Pickup,156000.0,9.0,Visa,No,no,52,Male
643e9011ad6cb68ed8b4ffc2,Breakfast,0.0,4706.13,2706.13,2023-03-31,2023-04-14,0,0,1,0,0,0,YES,Pickup,1000.0,1.0,Visa,Yes,YEs,67,Male
643e9011ad6cb68ed8b4ffc2,Fresh Fruits,0.0,4706.13,2706.13,2023-03-31,2023-04-14,0,0,1,0,0,0,YES,Pickup,1000.0,1.0,Visa,Yes,YEs,67,Male
643e9018a1b7d0d7e1008ecb,Condiment,0.0,600.0,600.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,61,Female
643e90286c5d9f88d6dc432a,Personal Care,0.0,198179.0,972.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,200000.0,1.0,Visa,No,no,43,Male
643e902ead6cb68ed8b4ffc3,,0.0,24100.0,256.0,2023-03-31,2023-04-14,0,4,0,0,0,0,YES,Walk In,1639000.0,15.0,Visa,No,no,15,Female
643e9033a1b7d0d7e1008ecc,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,80,Female
643e90426c5d9f88d6dc432b,,0.0,65581.76,45855.76,2023-04-01,2023-04-15,8,0,0,0,0,0,NO,sender_mno_Airtel,66100.0,13.0,Visa,No,no,46,Female
643e9049ad6cb68ed8b4ffc4,Condiment,0.0,4087.0,4087.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,25,Male
643e9049ad6cb68ed8b4ffc4,others,0.0,4087.0,4087.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,25,Male
643e904fa1b7d0d7e1008ecd,others,0.0,4100.0,23920.0,2023-03-30,2023-04-13,2,0,0,0,0,0,YES,Pickup,37000.0,6.0,Visa,No,no,42,Female
643e905c6c5d9f88d6dc432c,Breakfast,0.0,26600.0,1644.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,33,Female
643e9066ad6cb68ed8b4ffc5,Bread,0.0,4100.0,509.01,2023-03-31,2023-04-14,0,0,1,0,2,0,NO,Walk In,71627.12,2.5,Mastercard,No,YEs,39,Female
643e9066ad6cb68ed8b4ffc5,Cheese & Butter,0.0,4100.0,509.01,2023-03-31,2023-04-14,0,0,1,0,2,0,NO,Walk In,71627.12,2.5,Mastercard,No,YEs,39,Female
643e9066ad6cb68ed8b4ffc5,Condiment,0.0,4100.0,509.01,2023-03-31,2023-04-14,0,0,1,0,2,0,NO,Walk In,71627.12,2.5,Mastercard,No,YEs,39,Female
643e9066ad6cb68ed8b4ffc5,Guns and weaponry,0.0,4100.0,509.01,2023-03-31,2023-04-14,0,0,1,0,2,0,NO,Walk In,71627.12,2.5,Mastercard,No,YEs,39,Female
643e906ca1b7d0d7e1008ece,others,0.0,4500.0,4500.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,40,Female
643e90766c5d9f88d6dc432d,,15700000.0,15700000.0,15700000.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,64,Female
643e9082ad6cb68ed8b4ffc6,Condiment,0.0,1099.99,421725.99,2023-03-31,2023-04-14,0,0,0,0,1,0,YES,Pickup,1500.0,3.0,Visa,No,no,45,Male
643e9082ad6cb68ed8b4ffc6,Personal Care,0.0,1099.99,421725.99,2023-03-31,2023-04-14,0,0,0,0,1,0,YES,Pickup,1500.0,3.0,Visa,No,no,45,Male
643e9082ad6cb68ed8b4ffc6,Movies and Cinema,0.0,1099.99,421725.99,2023-03-31,2023-04-14,0,0,0,0,1,0,YES,Pickup,1500.0,3.0,Visa,No,no,45,Male
643e9088a1b7d0d7e1008ecf,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,48,Female
643e9088a1b7d0d7e1008ecf,others,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,48,Female
643e90916c5d9f88d6dc432e,,0.0,3700.0,89300.0,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,1.0,3.0,Visa,No,no,0,Male
643e909fad6cb68ed8b4ffc7,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Male
643e909fad6cb68ed8b4ffc7,others,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Male
643e90a5a1b7d0d7e1008ed0,Breakfast,0.0,972.0,6662.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,64,Male
643e90ac6c5d9f88d6dc432f,Breakfast,0.0,4100.0,662.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,87,Male
643e90baad6cb68ed8b4ffc8,Frozen,0.0,279.0,279.0,2023-03-31,2023-04-14,0,1,0,0,0,0,YES,Order via website,247500.0,1.0,Visa,No,no,91,Female
643e90bfa1b7d0d7e1008ed1,others,0.0,2352.0,1952.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,86,Female
643e90c56c5d9f88d6dc4330,Breakfast,9100.0,128700.0,22626.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,13,Male
643e90d5ad6cb68ed8b4ffc9,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,65,Female
643e90d7a1b7d0d7e1008ed2,,0.0,20259.83,3409.83,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,1,Female
643e90e16c5d9f88d6dc4331,Guns and weaponry,0.0,2890.74,7890.74,2023-04-01,2023-04-15,0,0,1,0,0,0,YES,Pickup,1000.0,1.0,Mastercard,No,YEs,86,Female
643e90f2ad6cb68ed8b4ffca,,0.0,13084.0,1782.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,275000.0,3.0,Visa,No,no,88,Male
643e90f4a1b7d0d7e1008ed3,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,5,Female
643e90f4a1b7d0d7e1008ed3,others,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,5,Female
643e90fd6c5d9f88d6dc4332,Breakfast,0.0,219.0,73.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,1,Male
643e910da1b7d0d7e1008ed4,,14100.0,36258.77,209609.16,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,3.0,Visa,No,no,9,Female
643e910fad6cb68ed8b4ffcb,Breakfast,0.0,2688.25,60969.25,2023-03-31,2023-04-14,0,0,0,0,0,0,NO,Other,50000.0,1.0,Visa,No,no,59,Male
643e910fad6cb68ed8b4ffcb,others,0.0,2688.25,60969.25,2023-03-31,2023-04-14,0,0,0,0,0,0,NO,Other,50000.0,1.0,Visa,No,no,59,Male
643e911a6c5d9f88d6dc4333,Breakfast,0.0,790449.0,6389.0,2023-04-01,2023-04-15,0,0,0,0,1,0,YES,Walk In,2140000.0,2.0,Visa,No,no,1,Male
643e911a6c5d9f88d6dc4333,Alcohol,0.0,790449.0,6389.0,2023-04-01,2023-04-15,0,0,0,0,1,0,YES,Walk In,2140000.0,2.0,Visa,No,no,1,Male
643e912aa1b7d0d7e1008ed5,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,0,Male
643e912cad6cb68ed8b4ffcc,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,41,Female
643e91376c5d9f88d6dc4334,Breakfast,0.0,550.69,5343.69,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,49,Male
643e9142ad6cb68ed8b4ffcd,Dairy,0.0,16640.98,2138.98,2023-03-31,2023-04-14,1,0,0,0,0,0,YES,sender_mno_Airtel,4000.0,4.0,Mastercard,No,YEs,97,Male
643e914da1b7d0d7e1008ed6,Breakfast,0.0,327728.86,602728.86,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,2,Female
643e91556c5d9f88d6dc4335,Breakfast,0.0,544200.0,482327.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,93,Female
643e9161ad6cb68ed8b4ffce,Breakfast,0.0,4500.0,4500.0,2023-03-31,2023-04-14,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,33,Female
643e9167a1b7d0d7e1008ed7,Frozen,0.0,46743348.89,11101.79,2023-03-30,2023-04-13,11,1,11,0,3,0,NO,Pickup,4394500.0,17.5,Visa,No,no,47,Male
643e9167a1b7d0d7e1008ed7,Condiment,0.0,46743348.89,11101.79,2023-03-30,2023-04-13,11,1,11,0,3,0,NO,Pickup,4394500.0,17.5,Visa,No,no,47,Male
643e9167a1b7d0d7e1008ed7,Snack,0.0,46743348.89,11101.79,2023-03-30,2023-04-13,11,1,11,0,3,0,NO,Pickup,4394500.0,17.5,Visa,No,no,47,Male
643e9167a1b7d0d7e1008ed7,Gluten-Free Foods,0.0,46743348.89,11101.79,2023-03-30,2023-04-13,11,1,11,0,3,0,NO,Pickup,4394500.0,17.5,Visa,No,no,47,Male
643e91716c5d9f88d6dc4336,,0.0,325519.9,4712.9,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,52,Female
643e917dad6cb68ed8b4ffcf,Breakfast,0.0,49600.0,5240.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,27,Male
643e918e6c5d9f88d6dc4337,Alcohol,0.0,116.0,116.0,2023-04-01,2023-04-15,0,0,0,0,1,0,YES,Pickup,3000.0,1.0,Visa,No,no,87,Male
643e919cad6cb68ed8b4ffd0,Breakfast,0.0,4100.0,1474100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,95,Male
643e91a6a1b7d0d7e1008ed8,Beverage,0.0,2996501.01,208865.07,2023-03-30,2023-04-13,3,0,0,0,1,0,NO,sender_mno_Airtel,5032500.0,5.0,Visa,Yes,YEs,81,Female
643e91a6a1b7d0d7e1008ed8,Alcohol,0.0,2996501.01,208865.07,2023-03-30,2023-04-13,3,0,0,0,1,0,NO,sender_mno_Airtel,5032500.0,5.0,Visa,Yes,YEs,81,Female
643e91a96c5d9f88d6dc4338,Dairy,0.0,11311.0,10032.0,2023-04-01,2023-04-15,2,0,0,0,0,0,NO,sender_mno_Airtel,39250.0,3.0,Visa,Yes,YEs,91,Female
643e91a96c5d9f88d6dc4338,Beverage,0.0,11311.0,10032.0,2023-04-01,2023-04-15,2,0,0,0,0,0,NO,sender_mno_Airtel,39250.0,3.0,Visa,Yes,YEs,91,Female
643e91bbad6cb68ed8b4ffd1,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,53,Female
643e91c3a1b7d0d7e1008ed9,,0.0,4100.0,58198.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,5.0,Visa,No,no,41,Female
643e91c56c5d9f88d6dc4339,,0.0,25380658.72,18375944.73,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,16450000.0,6.0,Visa,No,no,57,Male
643e91d9ad6cb68ed8b4ffd2,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Female
643e91d9ad6cb68ed8b4ffd2,others,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Female
643e91e0a1b7d0d7e1008eda,Breakfast,0.0,2140.0,2140.0,2023-03-30,2023-04-13,0,0,1,0,0,0,NO,Pickup,500.0,1.0,Mastercard,No,YEs,82,Female
643e91e0a1b7d0d7e1008eda,Guns and weaponry,0.0,2140.0,2140.0,2023-03-30,2023-04-13,0,0,1,0,0,0,NO,Pickup,500.0,1.0,Mastercard,No,YEs,82,Female
643e91e16c5d9f88d6dc433a,,0.0,87.0,4017.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,4111000.0,12.0,Visa,No,no,47,Male
643e91f6ad6cb68ed8b4ffd3,Breakfast,0.0,306327.45,1199.45,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,30,Female
643e91fd6c5d9f88d6dc433b,,0.0,9364.41,70381.41,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,830000.0,6.0,Visa,No,no,85,Female
643e91fea1b7d0d7e1008edb,Breakfast,0.0,2100.01,2100.01,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,47,Male
643e9214ad6cb68ed8b4ffd4,,0.0,2921694.01,7027.42,2023-03-31,2023-04-14,0,0,6,0,0,0,NO,Pickup,435000.0,6.0,Visa,No,no,29,Female
643e9214a1b7d0d7e1008edc,,0.0,3700.0,43700.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,92,Male
643e92186c5d9f88d6dc433c,Personal Care,0.0,8213.44,8213.44,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,740000.0,1.0,Visa,No,no,0,Male
643e9230ad6cb68ed8b4ffd5,,0.0,3700.0,3700.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,19,Female
643e9231a1b7d0d7e1008edd,Breakfast,0.0,599.0,262.91,2023-03-30,2023-04-13,0,0,1,0,0,0,NO,Pickup,1500.0,1.0,Mastercard,No,YEs,69,Female
643e9231a1b7d0d7e1008edd,Guns and weaponry,0.0,599.0,262.91,2023-03-30,2023-04-13,0,0,1,0,0,0,NO,Pickup,1500.0,1.0,Mastercard,No,YEs,69,Female
643e92356c5d9f88d6dc433d,Breakfast,0.0,63898.0,63498.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,5000.0,1.0,Visa,No,no,31,Female
643e92356c5d9f88d6dc433d,Snack,0.0,63898.0,63498.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,5000.0,1.0,Visa,No,no,31,Female
643e9249ad6cb68ed8b4ffd6,Beverage,0.0,1548.76,148.76,2023-03-31,2023-04-14,1,0,0,0,0,0,NO,sender_mno_Airtel,1000.0,3.0,Visa,Yes,YEs,11,Male
643e924aa1b7d0d7e1008ede,Breakfast,0.0,765.0,765.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,67,Female
643e924d6c5d9f88d6dc433e,Breakfast,0.0,114100.0,114100.0,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,3,Male
643e9266ad6cb68ed8b4ffd7,Breakfast,0.0,304100.0,300797.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,15,Female
643e92686c5d9f88d6dc433f,Breakfast,0.0,3790865.77,19290.77,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,99,Male
643e926aa1b7d0d7e1008edf,others,0.0,4100.0,1629.0,2023-03-30,2023-04-13,0,2,0,0,0,0,NO,Order via website,173000.0,5.0,Visa,No,no,85,Female
643e9282ad6cb68ed8b4ffd8,Condiment,9100.0,4112613.0,4624611.0,2023-03-31,2023-04-14,0,0,3,0,0,1,NO,Pickup,161750.0,3.5,Mastercard,No,YEs,46,Female
643e9282ad6cb68ed8b4ffd8,Video Games,9100.0,4112613.0,4624611.0,2023-03-31,2023-04-14,0,0,3,0,0,1,NO,Pickup,161750.0,3.5,Mastercard,No,YEs,46,Female
643e92846c5d9f88d6dc4340,Breakfast,0.0,4336066.3,4066113.3,2023-04-01,2023-04-15,0,3,0,0,0,0,NO,Walk In,,4.0,Visa,No,no,62,Female
643e9287a1b7d0d7e1008ee0,Breakfast,0.0,104100.0,754.0,2023-03-30,2023-04-13,0,0,1,0,0,0,YES,Pickup,2500.0,1.0,Mastercard,No,YEs,38,Female
643e9287a1b7d0d7e1008ee0,Guns and weaponry,0.0,104100.0,754.0,2023-03-30,2023-04-13,0,0,1,0,0,0,YES,Pickup,2500.0,1.0,Mastercard,No,YEs,38,Female
643e929ead6cb68ed8b4ffd9,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,10,Female
643e929ead6cb68ed8b4ffd9,others,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,10,Female
643e929f6c5d9f88d6dc4341,Dairy,0.0,4100.0,12854.0,2023-04-01,2023-04-15,1,0,1,0,1,0,NO,Pickup,23375.0,3.25,Visa,Yes,YEs,49,Male
643e929f6c5d9f88d6dc4341,Condiment,0.0,4100.0,12854.0,2023-04-01,2023-04-15,1,0,1,0,1,0,NO,Pickup,23375.0,3.25,Visa,Yes,YEs,49,Male
643e929f6c5d9f88d6dc4341,Fresh Fruits,0.0,4100.0,12854.0,2023-04-01,2023-04-15,1,0,1,0,1,0,NO,Pickup,23375.0,3.25,Visa,Yes,YEs,49,Male
643e929f6c5d9f88d6dc4341,Movies and Cinema,0.0,4100.0,12854.0,2023-04-01,2023-04-15,1,0,1,0,1,0,NO,Pickup,23375.0,3.25,Visa,Yes,YEs,49,Male
643e92a4a1b7d0d7e1008ee1,Breakfast,0.0,32750.34,32750.34,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,44,Male
643e92bb6c5d9f88d6dc4342,,0.0,168337.0,231937.0,2023-04-01,2023-04-15,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,29,Male
643e92bbad6cb68ed8b4ffda,Breakfast,0.0,4500.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Male
643e92bbad6cb68ed8b4ffda,others,0.0,4500.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Male
643e92c1a1b7d0d7e1008ee2,Breakfast,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,68,Female
643e92c1a1b7d0d7e1008ee2,others,0.0,4100.0,4100.0,2023-03-30,2023-04-13,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,68,Female
643e92d76c5d9f88d6dc4343,Breakfast,0.0,518876.36,1131.36,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,255000.0,1.0,Visa,No,no,40,Male
643e92d76c5d9f88d6dc4343,Personal Care,0.0,518876.36,1131.36,2023-04-01,2023-04-15,0,0,0,0,0,0,NO,Other,255000.0,1.0,Visa,No,no,40,Male
643e92d7ad6cb68ed8b4ffdb,Breakfast,0.0,4100.0,68100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,26,Male
643e92dca1b7d0d7e1008ee3,Frozen,0.0,172.37,172.37,2023-03-30,2023-04-13,0,1,0,0,0,0,YES,Order via website,8000.0,1.0,Mastercard,No,YEs,36,Female
643e92f2ad6cb68ed8b4ffdc,Breakfast,0.0,4100.0,4100.0,2023-03-31,2023-04-14,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,55,Male
643e92f36c5d9f88d6dc4344,Breakfast,0.0,4100.0,136.0,2023-04-01,2023-04-15,0,1,0,0,0,0,YES,Order via website,1500.0,1.0,Visa,No,no,0,Female
643e92f36c5d9f88d6dc4344,Frozen,0.0,4100.0,136.0,2023-04-01,2023-04-15,0,1,0,0,0,0,YES,Order via website,1500.0,1.0,Visa,No,no,0,Female
643e92f9a1b7d0d7e1008ee4,,0.0,23700.0,73900.0,2023-03-30,2023-04-13,0,0,0,0,0,0,NO,Other,1.0,4.0,Visa,No,no,84,Female
